"word1","word2","word3","word4","freq"
"makers","bayer","johnson","johnson",2
"makers","novartis","glaxosmithkline","retailers",2
"makes","downtown","guide","mike",2
"makes","impossible","pick","anyone",2
"makes","less","interesting","copy",2
"makes","people","shiver","families",2
"makes","sammy","run","electricity",2
"making","bad","investment","restaurant",2
"making","final","descent","wave",2
"making","joke","invaluable","gift",2
"making","million","year","pay",2
"making","note","now","sure",2
"malika","zarrar","dr","ali",2
"mall","teenager","style","may",2
"malty","sweet","veggie","like",2
"malyskaâ","s","current","salary",2
"mammoth","photographs","getty","pages",2
"man","anthony","lamar","smith",2
"man","banned","three","years",2
"man","connick","says","im",2
"man","dying","asbestos","exposure",2
"man","light","fatherhood","charged",2
"man","marquise","foster","north",2
"man","named","capone","somewhere",2
"man","scott","podsednik","endowed",2
"man","sent","verse","lock",2
"man","taken","hospital","hit",2
"man","walking","also","title",2
"man","walking","slang","used",2
"man","will","make","force",2
"manâ","said","intercede","belief",2
"managed","la","russa","second",2
"management","education","courses","local",2
"management","programs","typically","involve",2
"management","thats","followed","repeat",2
"manager","chicago","white","sox",2
"manager","chris","whitaker","thats",2
"manager","created","bring","community",2
"manager","express","scripts","acquired",2
"manager","guillen","important","manager",2
"manager","suntrup","ford","westport",2
"manchester","almost","shot","hunter",2
"mandate","anyone","making","million",2
"mandate","provide","buy","health",2
"mandated","requirements","spokesman","said",2
"mandated","switchover","however","local",2
"maneuver","announced","friday","us",2
"manfred","age","want","make",2
"manfred","diligence","issue","incoming",2
"mang","savvy","technology","quickly",2
"manhattan","east","bergtraum","manhattan",2
"manic","music","mix","treated",2
"mansion","silverado","trail","napa",2
"mantra","â","itâ","s",2
"manufacturer","hj","heinz","consumer",2
"manufacturing","eurozone","took","lurch",2
"manufacturing","index","rose","signaling",2
"manufacturing","surveys","month","july",2
"many","analysts","estimated","addition",2
"many","analysts","say","verizon",2
"many","companies","lawmakers","said",2
"many","dont","clue","comes",2
"many","jobs","hope","highlighting",2
"many","kilos","potatoes","mash",2
"many","many","years","didnt",2
"many","marine","scientists","work",2
"many","memorable","award","winning",2
"many","memories","candlestick","great",2
"many","metro","east","owed",2
"many","online","homes","blog",2
"many","people","convenient","lakefront",2
"many","people","donâ","t",2
"many","predicting","wont","actually",2
"many","respects","fledgling","chains",2
"many","soldiers","paid","leaves",2
"many","songs","â","playâ",2
"many","songs","love","loss",2
"many","times","even","home",2
"many","years","didnt","think",2
"many","years","left","contract",2
"map","hold","creating","chaos",2
"map","passed","september","headed",2
"marana","facility","can","hold",2
"marathon","hours","minutes","seconds",2
"marathon","sunday","wearing","gps",2
"marathoners","history","respectively","kastor",2
"marc","lund","manchester","almost",2
"margins","lower","many","analysts",2
"marie","johnson","prosecutors","said",2
"marine","scientists","work","dont",2
"mariska","hargitay","husband","peter",2
"mark","itâ","s","fun",2
"marked","quick","tempos","even",2
"marked","second","court","appearance",2
"marker","can","hold","paintball",2
"marker","upgrades","allows","player",2
"marker","upgrades","designed","just",2
"marker","upgrades","fps","paintball",2
"marker","upgrades","make","last",2
"marker","upgrades","military","look",2
"marker","upgrades","paintball","bazookas",2
"marker","upgrades","paintball","marker",2
"marker","upgrades","paintballs","marker",2
"marker","upgrades","slowing","business",2
"marker","upgrades","typically","cost",2
"marker","upgrades","work","bugs",2
"market","lissner","said","long",2
"market","million","billed","nantucket",2
"market","new","homes","traders",2
"marketer","lap","band","consumers",2
"marketing","big","bear","mountain",2
"marketing","department","room","remember",2
"marketing","firm","hanson","dodge",2
"marketingpromotional","tool","case","widely",2
"markets","mostly","fell","monday",2
"marks","finest","papers","heinrich",2
"marlins","park","sits","old",2
"marlins","will","also","debut",2
"marquise","foster","north","plainfield",2
"marrero","â","sept","vs",2
"marriage","becoming","outdated","changes",2
"marriage","women","found","strength",2
"marriott","downtown","register","pm",2
"marrying","life","thinks","concept",2
"mars","katy","perry","justin",2
"marshall","airport","according","deltas",2
"martial","arts","game","reem",2
"martial","arts","learn","secrets",2
"martin","chuzzlewit","mrs","micawber",2
"martin","crimp","translation","directed",2
"martin","luther","king","dr",2
"martin","luther","kingâ","s",2
"martin","stable","condition","thursday",2
"martin","tragedy","occur","battle",2
"martini","hand","strains","puccini",2
"marty","favor","dartmouth","professor",2
"marvel","food","processor","th",2
"mary","queen","peace","ii",2
"mary","said","brought","pentecostal",2
"mary","wescott","ran","office",2
"maryland","exempt","conditions","allowed",2
"maryland","wealthiest","state","country",2
"marylands","children","equal","maryland",2
"marylands","decidedly","undistinguished","defensive",2
"maryse","lassondeab","franco","leporea",2
"mash","got","chicken","cacciatore",2
"mason","rorapaugh","zach","davis",2
"mass","conference","week","best",2
"mass","retailers","home","centers",2
"mass","sundays","gregs","mother",2
"massachusetts","governor","drumthwacket","said",2
"massachusetts","squad","ranks","third",2
"masters","evening","metallica","flew",2
"match","intensity","try","make",2
"match","rock","wins","strong",2
"match","twice","hes","advanced",2
"match","wwe","returns","cena",2
"matches","left","seems","likely",2
"matches","worldwide","found","guilty",2
"matching","paint","colors","interplanetary",2
"mater","dei","vs","olney",2
"material","dumped","within","feet",2
"materials","besides","cheap","paintball",2
"materials","many","songs","â",2
"mathews","fiddles","silver","bracelets",2
"mathias","bolton","brian","mcgovern",2
"matricide","ending","magic","revengeahhh",2
"matt","lewis","glenelg","country",2
"matter","blake","said","everything",2
"matter","live","spacial","palace",2
"matter","preference","golf","course",2
"matter","questions","simple","whether",2
"matter","sang","last","etta",2
"matter","sung","sung","last",2
"mattered","fifteen","years","later",2
"matters","business","quarrelsome","every",2
"matters","think","side","oppose",2
"mattison","reservoir","avenue","time",2
"maximum","trillion","deal","obama",2
"may","also","offered","paintball",2
"may","better","suited","taking",2
"may","challenges","prosecutors","charge",2
"may","companies","weather","controversy",2
"may","end","blessed","will",2
"may","get","pumped","underground",2
"may","good","idea","shared",2
"may","hurt","ability","subcontractors",2
"may","illegally","disbursed","upward",2
"may","inconclusive","research","seems",2
"may","june","theres","admission",2
"may","lead","complications","including",2
"may","may","good","idea",2
"may","needed","cuyahoga","county",2
"may","obesity","panacea","promoters",2
"may","one","harmâ","s",2
"may","patiala","house","court",2
"may","says","will","tell",2
"may","secretly","receiving","kickbacks",2
"may","see","interference","say",2
"may","something","remaining","infinitely",2
"may","taste","good","americans",2
"may","think","one","way",2
"may","unable","open","mouths",2
"may","unaware","studies","suggesting",2
"may","universal","boulevard","properties",2
"maybe","itâ","ll","gone",2
"maybe","thats","conclusion","feel",2
"maybe","though","thing","stopping",2
"maybe","will","hanging","art",2
"mayfield","run","kick","ppcc",2
"mayor","baltimore","woman","named",2
"mayor","brushed","criticisms","political",2
"mayor","embezzlement","spending","worth",2
"mayor","mayor","embezzlement","spending",2
"mayor","rothschild","wants","rid",2
"mayor","took","best","buy",2
"mayors","able","budget","within",2
"mays","announced","board","meeting",2
"mays","miami","museum","month",2
"mays","roger","next","april",2
"mcclain","took","day","old",2
"mccluer","north","back","top",2
"mcculloch","said","cities","use",2
"mcdaniel","matt","lewis","glenelg",2
"mcdonalds","dairy","queen","park",2
"mcgovern","officer","filled","prescriptions",2
"mckay","bartlett","asked","judge",2
"mcloughlin","came","phoenix","newly",2
"meal","sarava","also","delivers",2
"meals","prepared","make","things",2
"mean","climate","shifted","back",2
"mean","percent","legal","residents",2
"meaning","spectators","close","action",2
"meaning","total","saving","pay",2
"meaningful","exchange","ideas","rather",2
"means","ensure","necessary","resources",2
"means","lower","courts","trial",2
"means","people","permits","can",2
"means","something","short","easy",2
"meant","cao","refuse","organs",2
"meant","foresaking","family","roots",2
"meant","reduce","inflammation","experts",2
"meantime","cdc","says","obesity",2
"measure","nothing","benefit","students",2
"measured","ph","differences","ocean",2
"measurement","devices","like","legos",2
"measurement","devices","like","spectroscopes",2
"meat","grinder","adding","real",2
"meat","per","minute","depending",2
"meat","processed","trucked","foods",2
"meat","produce","will","among",2
"meatball","soup","albondigas","pleasant",2
"meats","vegetables","simple","machine",2
"mechanics","gunned","bows","popped",2
"medco","health","solutions","inc",2
"media","anywhere","beats","drummer",2
"media","complete","integration","mind",2
"medial","orbitofrontal","cortex","area",2
"medical","alert","bracelet","bracelet",2
"medical","center","didnt","suffer",2
"medical","research","voters","might",2
